92-U-238(n,total) ENDF/B-VII.1
17206.0,8.53683
17206.5,8.6918
17207.1,9.26019
17207.7,10.4503
17208.3,12.4028
17209.0,15.764
17211.0,27.9235
17211.9,31.2966
17212.6,32.1284
17213.3,31.3899
17214.3,27.9008
17216.8,15.8559
17217.7,12.7577
17218.3,11.0819
17219.0,10.0191
17220.0,9.29133
17222.1,8.59271
17226.2,6.00048
17230.1,3.5167
17231.8,2.68571
17232.9,2.25636
17233.9,2.04595
17234.4,2.00833
17234.9,2.06873
17235.4,2.26343
17235.8,2.55564
17236.1,2.9763
17236.4,3.55131
17236.7,4.35106
17237.0,5.43225
17237.3,6.85585
17237.6,8.8255
17238.0,11.6931
17238.4,15.8062
17238.8,21.5737
17239.3,29.7598
17240.1,44.2494
17241.6,77.4467
17242.4,90.432
17243.1,95.5124
17243.3,95.8872
17244.2,92.2797
17245.3,78.9565
17246.9,57.6039
17247.9,47.1228
17248.9,39.6668
17250.1,33.7647
17251.4,30.0712
17252.5,28.5737
17255.2,26.9218
17257.4,22.6959
17258.9,20.1016
17260.6,18.5105
17264.4,16.6361
17267.3,15.6595
17268.7,15.5095
17270.0,16.0452
17272.4,17.9922
17272.8,18.0538
17273.9,17.3554
17275.9,14.6993
17276.6,14.3632
17277.4,14.9226
17278.1,16.454
17279.5,21.1075
17280.6,24.3333
17281.4,25.2037
17282.8,23.865
17283.6,23.0234
17284.2,22.9266
17286.3,24.3548
17287.3,23.504
17288.7,19.89
17289.9,16.8363
17291.1,15.0466
17292.7,14.1283
17297.9,13.4268
17305.6,12.695
17308.4,13.0532
17310.6,13.5435
17314.4,12.7196
17316.8,13.0159
17318.9,12.5217
17321.9,11.7327
17327.2,11.4794
17329.8,11.7401
17331.8,12.098
17333.8,11.6136
17336.3,10.896
17337.0,10.8612
17339.1,10.9395
17341.9,10.6459
17343.1,11.0399
17344.3,12.369
17345.8,13.9907
17346.4,14.1808
17347.3,13.8479
17349.6,11.7771
17351.1,11.0366
17351.9,10.9298
17353.2,11.2441
17354.3,12.1511
17356.3,14.6495
17357.0,14.9418
17357.7,14.5185
17358.9,12.6046
17360.2,10.2597
17361.1,9.28524
17361.7,9.07097
17362.4,9.53813
17363.0,10.6458
17363.6,12.668
17364.3,16.0781
17365.7,23.4535
17366.4,25.6763
17366.9,26.1086
17367.6,25.3679
17368.6,22.0926
17369.8,17.4715
17370.7,15.1123
17371.7,13.5971
17373.0,12.5967
17375.4,11.8843
17380.2,11.1739
17381.5,11.4779
17383.0,12.666
17384.6,13.8998
17385.0,13.9785
17386.0,13.5498
17388.3,11.1687
17389.6,10.5373
17393.6,10.0536
17395.9,9.5577
17402.3,8.91055
17409.9,7.55228
17412.8,6.57523
17414.5,5.82403
17414.8,5.77045
17415.4,5.84945
17415.8,6.16664
17416.2,6.81256
17416.7,7.87712
17417.1,9.41504
17417.6,11.8719
17418.3,16.4859
17419.6,25.9672
17420.3,29.4601
17421.0,30.6011
17421.0,30.6037
17421.8,29.3897
17423.6,23.8122
17424.6,22.4865
17426.3,21.195
17427.6,18.5988
17429.3,14.6718
17430.8,12.6072
17432.9,10.6114
17434.8,9.46688
17440.7,7.04412
17445.8,4.47642
17446.8,4.19633
17446.9,4.19221
17447.5,4.34039
17448.0,4.77227
17448.4,5.33659
17448.8,6.31417
17449.1,7.62965
17449.5,9.49755
17449.9,12.4266
17450.4,16.541
17451.0,23.705
17452.7,44.6047
17453.5,52.1262
17454.4,57.0176
17455.9,59.5171
17455.9,59.5222
17457.1,57.4794
17458.1,51.7246
17460.3,33.7675
17461.3,27.8037
17462.4,23.8188
17463.5,21.3492
17464.7,19.8663
17466.4,19.1759
17468.6,18.7237
17471.9,15.4601
17474.1,14.3221
17484.9,12.2033
17485.4,12.1786
17487.0,12.4141
17489.7,13.3006
17491.0,12.8681
17493.8,10.8851
17495.1,10.5227
17496.2,10.8458
17497.2,11.9503
17499.2,14.8628
17500.0,15.2642
17501.0,14.7429
17503.2,12.0937
17504.9,10.9569
17508.5,10.0262
17513.6,8.84075
17518.4,7.71166
17519.8,7.29358
17520.4,7.46836
17520.9,8.0136
17521.5,9.12818
17522.1,10.9653
17523.1,15.3376
17524.0,19.359
17524.7,20.8764
17525.0,21.052
17525.8,20.2344
17527.0,18.0155
17527.2,17.9487
17527.7,18.4195
17528.0,19.6008
17528.6,22.8034
17529.3,29.0433
17530.5,40.3999
17531.2,44.1981
17531.6,45.069
17532.2,43.9148
17533.1,39.0941
17534.6,27.9748
17535.4,23.2829
17536.2,19.8255
17537.1,17.6544
17538.2,15.9901
17539.8,14.5507
17544.1,11.993
17546.5,10.9502
17546.6,10.9447
17547.2,11.0698
17547.9,11.8303
17548.8,13.5704
17550.0,17.6607
17551.1,21.1627
17551.9,22.2967
17552.0,22.3441
17553.0,21.6161
17556.1,15.3708
17557.5,13.4141
17558.8,12.2104
17560.9,11.1918
17563.7,10.5179
17564.8,10.6899
17566.0,11.5846
17568.8,15.2362
17569.8,15.7162
17571.1,15.1534
17572.6,13.2801
17574.6,10.52
17576.0,9.26561
17579.9,6.74142
17581.4,5.91401
17581.8,5.84125
17582.2,5.99013
17582.6,6.32971
17583.0,7.12943
17583.4,8.32135
17583.8,10.1113
17584.2,12.8913
17584.7,17.2492
17585.4,24.5079
17586.7,40.0343
17587.4,45.7475
17588.0,47.8047
17588.1,47.8142
17588.9,45.553
17589.9,38.1624
17591.1,28.2594
17591.9,23.5514
17592.8,20.0554
17594.0,17.2306
17595.7,14.7328
17597.7,12.9719
17601.3,11.142
17604.7,8.06393
17605.9,7.35221
17606.3,7.29142
17606.9,7.45823
17607.4,7.94892
17607.9,8.90243
17608.4,10.4413
17608.8,12.6135
17609.3,16.0073
17609.9,21.1385
17610.6,29.1865
17612.1,49.836
17612.8,56.1496
17613.5,58.6929
17614.1,57.522
17615.1,51.1949
17616.9,35.0983
17617.8,29.6842
17618.8,25.2545
17619.8,22.5447
17621.5,20.0825
17624.0,17.9502
17626.5,16.4658
17634.2,14.4512
17636.6,14.2215
17640.9,14.8511
17642.9,14.2729
17645.2,13.1506
17647.8,12.4924
17649.0,12.4023
17650.4,12.8428
17653.4,15.4554
17653.9,15.5771
17655.1,15.1417
17656.8,14.0032
17657.7,13.7861
17661.1,14.4613
17665.7,13.3416
17669.2,11.994
17673.8,11.1127
17674.1,11.1004
17675.3,11.343
17676.4,12.2203
17678.7,14.9674
17679.3,15.2575
17680.5,14.8383
17683.0,12.6605
17685.0,11.8894
17687.3,11.6169
17688.8,11.765
17689.7,12.2866
17690.5,13.5054
17691.4,15.8328
17693.3,22.5252
17694.1,23.8488
17694.3,23.8838
17694.9,23.1695
17695.8,20.5257
17697.2,15.6817
17697.9,13.8939
17698.5,12.7543
17699.8,11.818
17703.3,10.8033
17703.6,10.7932
17704.6,11.0376
17705.4,11.7598
17706.4,13.229
17708.1,16.7105
17709.0,17.3455
17709.7,16.8974
17710.8,14.876
17712.2,12.3003
17713.1,11.2444
17714.6,10.5745
17719.7,9.08329
17723.1,8.60605
17724.0,8.73817
17724.9,9.37092
17725.7,10.4481
17726.5,12.3543
17727.3,15.3496
17729.3,24.6312
17730.1,26.5994
17730.5,26.8094
17731.3,25.6018
17732.4,21.4602
17733.7,16.677
17734.6,14.448
17735.5,13.2149
17736.1,12.9787
17736.8,13.3212
17737.7,14.7741
17738.5,17.3269
17740.0,23.1141
17740.8,24.6297
17741.0,24.6872
17741.7,23.9517
17742.5,21.3938
17744.1,14.5406
17744.8,12.6034
17745.5,11.0637
17746.3,10.2137
17747.7,9.50769
17754.2,8.37612
17759.7,6.99016
17763.0,5.91661
17763.3,5.90175
17763.9,6.0689
17764.5,6.59782
17765.1,7.51585
17765.7,9.06133
17766.8,12.8734
17767.7,15.8992
17768.4,16.9934
17768.7,17.0511
17769.3,16.5138
17770.0,14.7891
17771.7,8.78254
17772.4,6.92407
17773.1,5.64142
17773.6,5.01121
17774.1,4.74056
17774.2,4.73729
17774.6,4.88643
17775.0,5.3898
17775.3,6.18978
17775.6,7.405
17776.0,9.29636
17776.4,12.1127
17776.8,16.1247
17777.3,21.9615
17778.0,32.4472
17779.2,51.4792
17780.0,59.7702
17780.6,62.8308
17780.7,62.8773
17781.5,60.5515
17782.3,53.4658
17783.8,37.5062
17784.7,30.2395
17785.6,25.1577
17786.5,21.8601
17787.8,18.7547
17789.6,16.2319
17792.3,13.7155
17800.1,8.4709
17800.6,8.37748
17801.2,8.60763
17801.8,9.46272
17802.3,11.0271
17802.9,13.5906
17803.8,18.7899
17804.8,24.9948
17805.5,27.4068
17806.1,28.0712
17806.8,27.1253
17808.0,24.8897
17808.2,24.8241
17808.7,25.4935
17809.3,28.0195
17810.3,35.4533
17811.3,41.9005
17811.9,43.7764
17812.1,43.9137
17812.9,42.2579
17814.1,35.2458
17815.3,28.1171
17816.3,24.2121
17817.4,21.4698
17819.3,18.7771
17822.1,16.4742
17825.2,15.2892
17833.1,13.5027
17833.9,13.48
17837.1,13.8894
17839.1,13.4121
17841.9,12.4951
17857.4,10.5844
17858.2,10.5557
17860.8,10.6459
17863.0,10.3214
17867.5,8.5904
17867.8,8.57285
17868.6,8.82469
17869.1,9.4016
17869.7,10.6991
17870.4,12.8251
17871.1,16.561
17872.5,24.172
17873.3,26.593
17873.8,27.0594
17874.5,26.1279
17875.7,21.9517
17876.9,17.3993
17877.7,15.2591
17878.5,13.8953
17879.4,13.0713
17881.2,12.479
17883.9,11.8769
17885.3,11.311
17886.0,11.221
17886.8,11.4585
17887.8,12.5366
17889.9,15.8349
17890.6,16.2073
17891.5,15.6572
17892.7,13.4774
17894.1,10.7227
17895.0,9.52245
17896.1,8.79963
17897.1,8.50376
17897.8,8.48006
17901.1,9.22875
17902.3,8.8726
17903.7,7.66068
17906.2,5.02942
17907.2,4.25349
17907.8,4.05489
17907.8,4.05137
17908.2,4.13901
17908.5,4.38767
17908.9,5.00348
17909.2,5.80994
17909.5,6.91839
17909.8,8.59739
17910.2,11.1149
17910.6,14.6563
17911.1,20.3446
17911.9,30.898
17913.0,46.2663
17913.7,53.1759
17914.3,55.5095
17914.5,55.6317
17915.1,53.9917
17916.1,46.7483
17917.4,35.3819
17918.3,30.3994
17919.7,26.1872
17921.7,20.3281
17923.1,16.2325
17924.0,14.4544
17925.0,13.3179
17930.7,10.1138
17933.8,9.17549
17935.4,7.98141
17937.8,5.63763
17938.7,5.07242
17939.3,4.92789
17939.8,5.09346
17940.3,5.6489
17940.7,6.30719
17941.0,7.3887
17941.5,9.19074
17942.0,11.9286
17942.5,16.3112
17944.2,31.0485
17944.9,35.1491
17945.5,36.2286
17946.0,35.1613
17946.8,31.0553
17948.1,22.083
17948.6,19.711
17949.0,19.0325
17949.4,19.4739
17949.8,21.326
17950.2,24.6608
17950.8,30.9409
17951.5,42.8605
17952.7,61.1173
17953.4,68.753
17954.1,71.4947
17954.7,70.1243
17955.6,62.8293
17957.5,44.2618
17958.4,37.2818
17959.4,32.3304
17960.8,27.877
17962.5,24.4372
17964.7,21.6365
17966.9,19.8462
17969.0,18.9331
17972.4,18.1381
17975.1,16.7815
17975.3,16.7806
17976.6,17.5421
17979.1,21.3779
17979.7,21.6568
17980.5,20.9715
17983.2,15.3508
17984.3,13.8063
17986.8,12.1384
17989.0,10.9389
17989.3,10.8888
17990.0,11.1018
17990.5,11.717
17991.0,12.9468
17991.6,14.9982
17992.3,18.6606
17994.0,29.3962
17994.7,32.2246
17995.2,32.7872
17996.0,31.6267
17997.3,26.1488
17998.6,21.27
17999.6,18.6759
18000.7,17.3801
18001.8,17.0131
18004.7,18.0014
18005.9,17.4121
18007.7,15.7128
18008.8,15.3196
18010.3,16.0828
18011.7,16.78
18012.8,16.2812
18015.4,13.1848
18016.7,12.2532
18017.5,12.1181
18018.4,12.4779
18019.2,13.4453
18020.2,15.6469
18021.9,20.092
18022.7,21.0308
18022.8,21.037
18023.7,20.1616
18026.0,14.8763
18026.9,13.5152
18028.6,12.4425
18031.1,10.8302
18037.1,6.81847
18037.9,6.47669
18038.3,6.45899
18038.9,6.70733
18039.3,7.19203
18039.7,8.00728
18040.0,9.17708
18040.5,11.2752
18040.9,14.1404
18041.4,18.3601
18042.0,24.4828
18043.0,38.385
18044.0,52.0624
18044.7,58.4128
18045.3,60.072
18046.1,57.88
18047.2,49.2599
18048.6,36.4739
18049.6,30.1433
18050.6,26.0961
18052.0,23.0385
18053.7,21.0461
18059.7,17.7472
18063.9,17.0974
18069.0,15.1774
18070.5,14.9215
18072.0,15.4051
18074.9,17.3377
18075.8,17.4451
18078.1,16.4894
18080.2,15.5231
18080.8,15.4703
18082.7,15.6126
18084.9,14.9859
18087.7,13.9828
18093.8,13.5183
18098.0,13.9909
18101.2,15.363
18101.2,15.3644
18102.6,14.8632
18105.0,13.3183
18109.9,12.6318
18113.8,12.1512
18114.7,12.1342
18116.3,12.3609
18118.4,13.7505
18119.9,14.5077
18120.3,14.5403
18122.1,13.8507
18125.3,11.871
18128.0,10.922
18132.8,10.1693
18133.7,10.5218
18134.1,11.1114
18134.7,12.5765
18135.4,15.2009
18136.4,20.7888
18137.5,26.7221
18138.1,28.9219
18138.6,29.3674
18139.1,28.9293
18140.1,25.9402
18141.5,20.1297
18142.6,17.1849
18143.9,15.1798
18146.3,12.9527
18147.7,12.2168
18147.9,12.2085
18148.6,12.4786
18149.3,13.5013
18150.1,15.612
18152.1,22.6508
18153.0,24.1282
18153.2,24.2005
18154.1,23.3406
18156.3,17.957
18157.3,16.2556
18158.7,15.0639
18160.8,14.1959
18164.4,13.7417
18167.0,13.8685
18170.0,13.3377
18173.3,12.774
18174.5,12.9436
18176.0,13.8738
18178.0,15.3504
18178.4,15.4138
18179.5,14.9077
18181.4,13.0722
18182.8,12.3717
18183.1,12.3475
18185.5,12.8133
18186.8,12.4526
18189.7,9.99624
18190.5,9.78421
18191.2,10.1787
18191.8,11.3631
18192.4,13.0936
18193.2,16.5733
18194.8,25.3429
18195.5,27.9
18196.0,28.3817
18196.8,27.4432
18198.2,22.6002
18199.5,18.6717
18200.3,16.8804
18201.6,15.3382
18203.4,14.3068
18208.0,13.2931
18214.3,12.5242
18217.0,12.2832
18220.4,12.9181
18221.8,12.5456
18224.1,11.1369
18224.6,11.0509
18225.3,11.346
18226.0,12.2345
18226.9,14.327
18228.7,19.9557
18229.6,21.243
18229.9,21.3163
18230.4,20.9726
18232.7,17.3846
18234.3,16.1959
18237.3,14.9603
18237.6,14.9462
18239.6,15.3099
18241.0,14.7632
18242.8,13.1354
18243.5,12.8516
18244.5,13.2874
18245.5,14.8037
18247.2,17.5811
18248.5,18.38
18251.6,19.2907
18252.7,18.6882
18255.5,14.1964
18256.6,13.0988
18258.4,12.4849
18259.7,12.384
18263.4,12.6653
18268.9,11.7372
18275.7,11.353
18277.6,11.5306
18279.3,12.4696
18281.3,13.909
18281.8,13.9747
18283.0,13.439
18285.4,11.2698
18286.3,10.8001
18288.1,10.5637
18290.0,11.1633
18291.8,11.8314
18291.9,11.8336
18293.6,11.4968
18294.5,11.8237
18295.1,12.8444
18295.9,15.1372
18297.6,21.2725
18298.4,22.7817
18298.8,22.944
18299.9,21.8447
18301.2,19.6233
18301.8,19.184
18302.8,19.7794
18304.5,22.04
18304.8,22.1321
18305.7,21.3265
18306.8,18.4772
18308.2,14.5211
18309.1,12.9058
18309.8,12.1012
18311.0,11.5758
18311.2,11.5708
18312.0,11.7904
18313.2,12.7269
18315.1,14.7976
18315.8,14.9905
18316.8,14.437
18319.1,11.3157
18320.1,10.4176
18321.6,9.92729
18322.0,9.92555
18322.9,10.1176
18325.8,11.8433
18326.1,11.8729
18327.1,11.4596
18328.7,9.89015
18329.4,9.64864
18330.1,10.079
18330.7,11.1216
18331.5,13.3373
18333.0,18.1679
18333.8,19.6093
18334.2,19.7661
18335.0,19.1747
18336.5,15.9096
18338.5,11.7161
18339.8,9.65409
18341.3,8.09716
18346.7,4.13617
18347.3,3.83395
18347.6,3.78431
18348.0,3.86271
18348.4,4.14531
18348.7,4.64364
18349.0,5.50982
18349.3,6.64539
18349.7,8.40607
18350.1,10.865
18350.4,14.1706
18350.9,19.3764
18351.5,27.1287
18353.2,56.91
18354.0,65.9493
18354.7,70.2162
18354.9,70.482
18355.6,68.5985
18356.5,60.7617
18358.3,42.3078
18359.4,34.4717
18360.2,30.347
18361.1,26.9438
18362.8,23.4195
18364.8,20.9459
18368.2,18.5526
18372.2,17.1275
18378.5,16.3686
18380.8,16.8574
18382.8,17.5344
18384.2,16.9653
18386.4,15.226
18388.5,14.492
18392.9,14.2473
18394.1,14.2631
18396.6,14.2018
18401.9,14.9547
18404.8,14.477
18408.1,13.3697
18410.2,13.1795
18414.1,13.5086
18415.5,13.661
18421.5,12.722
18422.6,12.6948
18425.5,13.1256
18427.9,13.6962
18430.9,13.2035
18434.0,13.97
18437.0,13.1132
18438.1,13.594
18439.2,15.0951
18441.5,18.7871
18443.0,19.9165
18443.5,19.9749
18444.9,19.2572
18448.0,14.9303
18449.7,13.7271
18452.6,13.0254
18459.5,12.4762
18461.8,12.4184
18463.8,12.428
18469.7,12.2384
18472.9,12.3534
18475.8,12.1936
18477.7,12.5345
18478.8,13.3508
18481.6,16.5024
18482.9,16.9044
18484.8,16.1281
18488.1,12.8028
18489.7,11.9763
18491.8,11.7713
18494.5,12.1217
18497.0,13.3496
18500.0,16.0934
18500.5,16.2201
18501.7,15.582
18504.2,12.4095
18505.3,11.6823
18506.4,11.4403
18507.9,11.7172
18509.6,13.1177
18511.2,14.437
18511.7,14.5482
18512.9,13.9729
18514.8,11.9022
18515.9,11.44
18516.6,11.773
18517.5,12.8551
18519.6,16.4682
18520.7,17.0983
18522.1,16.3535
18524.8,14.181
18526.1,13.8214
18527.5,14.3255
18529.3,15.1781
18529.3,15.1792
18530.4,14.7666
18532.8,12.3779
18534.1,11.6597
18536.3,11.3266
18541.3,11.2478
18544.3,11.6697
18546.1,11.9742
18550.7,11.0363
18566.0,10.0439
18568.7,10.4167
18570.7,10.7315
18573.4,10.4724
18576.1,10.7927
18577.7,10.3712
18579.9,9.30826
18584.8,7.90665
18587.9,6.76656
18588.2,6.75049
18588.9,6.97093
18589.4,7.54833
18589.9,8.64005
18590.5,10.426
18591.1,13.2558
18592.8,22.5543
18593.5,24.8805
18594.1,25.473
18594.8,24.4023
18596.3,19.2133
18596.9,18.1316
18597.2,17.9451
18597.7,18.4561
18598.3,20.3664
18600.2,29.1723
18600.9,30.7577
18601.1,30.855
18601.8,29.8597
18603.0,25.361
18604.4,19.6147
18605.4,16.9857
18606.4,15.3468
18607.9,13.8749
18610.8,12.4348
18617.9,9.7847
18620.7,8.38945
18621.1,8.34157
18621.8,8.63774
18622.3,9.41141
18622.9,10.7792
18623.4,13.1088
18624.0,16.5565
18625.9,29.8615
18626.7,33.3176
18627.3,34.0924
18628.1,32.6951
18629.7,25.7121
18630.9,20.7044
18631.8,18.2493
18632.8,16.3551
18634.0,15.0822
18642.2,11.4959
18644.7,10.7853
18645.7,11.0624
18646.3,11.7429
18647.1,13.3716
18648.2,17.0813
18649.4,20.9747
18650.2,22.1389
18650.4,22.1846
18651.1,21.605
18652.2,19.0803
18653.8,14.954
18654.9,13.0357
18656.1,11.9626
18658.4,10.7953
18662.1,9.57232
18662.1,9.57209
18662.8,9.8012
18663.4,10.4809
18663.9,11.8091
18664.4,13.9559
18665.1,17.7936
18666.9,31.2076
18667.7,34.5594
18668.2,35.2922
18669.0,33.856
18670.2,28.241
18671.4,22.536
18672.2,19.6329
18673.2,17.4704
18674.2,16.2416
18675.4,15.2651
18679.0,13.913
18686.5,12.0659
18687.5,12.0283
18688.7,12.5842
18689.9,14.212
18691.7,17.1498
18692.6,17.6518
18693.6,17.1253
18695.4,15.3026
18697.2,14.6206
18699.9,13.811
18702.0,13.3272
18704.2,13.4884
18708.4,12.8143
18711.2,11.5054
18713.3,11.0024
18716.1,10.4572
18719.4,8.85431
18719.6,8.83525
18720.3,9.17081
18720.9,10.0361
18721.5,11.6529
18722.1,14.3772
18723.0,19.4829
18724.2,27.7118
18725.0,30.8296
18725.6,31.5425
18726.3,30.6174
18727.5,26.123
18728.8,21.1335
18730.0,18.1081
18731.2,16.323
18733.1,14.8813
18735.2,14.2149
18735.5,14.2004
18739.3,15.0081
18741.4,14.7674
18742.8,15.3481
18744.9,16.9238
18745.2,16.9616
18746.5,16.2533
18748.8,13.9637
18751.1,13.0423
18753.3,12.4597
18762.3,11.381
18763.6,11.4852
18764.8,12.1736
18767.6,15.5519
18768.3,15.8059
18769.4,15.3103
18771.8,13.0243
18773.7,12.1509
18774.3,12.0612
18778.1,12.4866
18780.3,11.9338
18782.1,11.255
18782.6,11.1879
18784.1,11.4605
18786.8,12.778
18787.1,12.8058
18788.6,12.2875
18790.6,11.2345
18791.3,11.1348
18792.3,11.53
18792.9,12.3537
18793.6,14.1677
18794.5,17.5207
18796.0,23.9546
18796.7,25.8363
18797.2,26.1109
18797.7,25.7002
18798.9,22.8769
18800.6,17.9964
18801.7,16.0687
18802.6,15.0474
18803.9,14.5019
18806.6,14.9622
18808.1,14.5096
18811.2,12.6526
18814.0,12.1404
18818.4,11.9009
18821.4,12.3266
18824.8,13.9014
18825.0,13.9209
18826.5,13.3872
18828.3,12.3506
18828.5,12.3227
18829.5,12.6449
18830.6,14.1013
18832.3,16.6956
18833.0,17.0976
18834.0,16.4692
18836.4,12.7068
18837.6,11.5434
18838.4,11.3318
18838.9,11.4994
18839.7,12.2801
18840.6,14.1606
18842.3,19.0727
18843.1,20.08
18843.3,20.1266
18844.1,19.5314
18846.8,13.9844
18848.0,12.6768
18848.8,12.3709
18849.5,12.6248
18850.4,13.6885
18852.8,18.2497
18853.7,18.8973
18854.9,18.1289
18857.6,14.1817
18859.0,13.1054
18861.2,12.6236
18865.7,12.9604
18866.8,13.7045
18869.2,16.5918
18869.9,16.832
18870.8,16.2828
18872.9,13.3669
18874.0,12.5158
18875.2,12.3115
18876.4,12.3594
18878.5,11.9249
18880.9,11.279
18887.0,10.884
18892.7,12.1193
18895.1,13.1971
18895.4,13.2326
18898.9,12.7445
18899.1,12.7454
18901.0,12.3703
18903.8,10.4756
18905.6,9.86039
18906.5,9.79696
18909.4,10.0868
18911.0,9.73743
18916.6,6.52898
18917.2,6.40974
18917.8,6.60272
18918.2,7.11634
18918.7,8.10671
18919.1,9.67328
18919.6,11.8788
18920.2,15.886
18921.8,27.4224
18922.5,30.7719
18923.1,31.8428
18923.8,30.8295
18925.0,25.9562
18925.7,22.7791
18926.4,21.6111
18926.5,21.595
18927.1,22.3866
18927.8,25.4209
18929.4,33.8116
18930.2,35.8247
18930.4,35.879
18931.1,34.8781
18932.2,30.1755
18933.7,23.8236
18934.9,20.4566
18936.4,18.1515
18937.7,16.8514
18940.1,15.4729
18943.9,14.4843
18945.3,14.6672
18946.7,15.7945
18949.0,18.6998
18949.6,18.9622
18950.7,18.3057
18953.2,14.5232
18954.6,13.3935
18956.3,13.065
18958.8,13.5654
18961.2,14.1924
18963.9,13.4205
18965.5,13.063
18966.6,13.3019
18968.3,14.7156
18969.9,16.3738
18970.5,16.5316
18971.7,15.8923
18973.9,13.2106
18975.1,12.4279
18977.4,12.1153
18978.0,12.1168
18981.7,11.946
18983.2,12.1731
18984.6,13.077
18986.8,15.0446
18987.4,15.1788
18988.7,14.5415
18990.9,12.3616
18992.7,11.4928
19001.9,10.4091
19005.1,10.7507
19005.8,10.7443
19006.7,10.9046
19007.5,11.6003
19008.2,13.0593
19008.9,15.4844
19010.6,22.5997
19011.4,24.3467
19011.9,24.5701
19012.6,23.6993
19015.1,17.0731
19016.3,15.1928
19018.2,13.8207
19020.2,12.9269
19022.9,12.4726
19024.9,13.0401
19027.7,14.3334
19028.3,14.4041
19032.1,13.8932
19035.9,12.2537
19040.7,11.6516
19046.8,11.4359
19050.0,11.6633
19053.4,12.5871
19053.6,12.5947
19056.1,12.0479
19059.5,11.0928
19067.6,9.94813
19068.4,9.91518
19070.2,10.1915
19071.3,11.0185
19072.5,12.6795
19073.8,15.42
19075.5,20.6577
19076.8,24.2384
19077.7,25.1382
19078.6,24.1476
19081.4,17.1752
19082.8,14.9782
19084.1,13.7901
19085.9,12.967
19089.4,12.6102
19092.9,12.2152
19095.8,11.7604
19100.1,12.1849
19103.7,11.6428
19108.5,11.099
19113.4,10.6197
19115.3,10.5893
19117.2,10.7184
19119.1,10.3559
19120.7,9.97139
19121.5,10.3831
19122.3,11.4348
19123.1,13.4601
19125.0,19.8277
19125.8,21.2667
19126.1,21.3675
19127.0,20.5813
19128.8,17.0561
19129.6,16.2903
19129.8,16.2843
19130.9,17.1466
19133.5,21.2415
19135.0,22.2734
19135.2,22.2785
19136.3,21.3749
19137.8,18.3222
19139.2,15.2852
19140.0,14.3324
19140.6,14.0961
19141.8,14.6809
19143.7,16.3862
19144.1,16.4848
19145.1,15.9923
19147.6,12.9663
19149.0,12.0153
19151.1,11.5869
19155.1,11.3904
19160.0,12.0205
19170.0,10.9736
19173.3,11.1268
19175.1,11.9995
19176.9,12.9009
19177.1,12.9217
19178.6,12.478
19180.9,11.0994
19182.8,10.5415
19187.0,10.1204
19190.7,9.63979
19191.5,9.81925
19192.3,10.5929
19193.0,12.0414
19193.8,14.6176
19195.6,21.2212
19196.5,22.9045
19196.9,23.063
19197.7,22.118
19200.2,15.4149
19201.1,13.8507
19202.2,12.6312
19204.3,11.6516
19210.2,10.3699
19214.8,9.59142
19218.6,7.98091
19218.8,7.9518
19219.6,8.21547
19220.1,8.84068
19220.6,9.97853
19221.2,11.8376
19221.9,15.1306
19223.6,25.754
19224.3,28.4596
19225.0,29.321
19225.7,28.2695
19227.0,23.4452
19228.3,18.6642
19229.3,16.1441
19230.3,14.7515
19232.1,13.4328
19234.4,12.6897
19236.2,12.5476
19239.4,12.9171
19241.2,14.107
19242.8,15.1758
19243.1,15.1945
19244.2,14.5771
19246.9,11.1398
19248.3,10.1114
19252.6,8.25149
19253.7,7.703
19254.3,7.57152
19254.9,7.72826
19255.5,8.3868
19256.0,9.53633
19256.5,11.3672
19257.1,14.2929
19257.8,19.1794
19259.2,29.1726
19259.9,32.6659
19260.6,33.9298
19261.2,33.2462
19262.1,30.0968
19263.7,22.5704
19264.9,19.031
19266.3,16.6219
19267.5,15.3562
19270.2,14.4313
19272.0,13.5611
19274.1,12.2876
19274.7,12.1946
19275.6,12.5125
19276.6,13.791
19278.9,17.7096
19279.9,18.3964
19280.2,18.4115
19281.6,17.4918
19284.8,13.7638
19286.7,12.699
19292.0,11.2555
19292.2,11.2458
19293.1,11.4222
19294.0,12.1171
19294.8,13.537
19297.2,19.4405
19298.2,20.3623
19298.3,20.3716
19299.1,19.7504
19301.5,15.3866
19303.1,13.5838
19305.1,12.2874
19307.5,11.7299
19307.9,11.721
19311.1,12.1525
19312.1,12.9691
19312.9,14.6979
19313.9,17.7092
19315.4,22.7931
19316.2,24.2355
19316.6,24.3651
19317.4,23.5518
19320.4,16.8121
19321.7,14.9547
19323.6,13.8002
19326.9,12.9134
19333.5,12.1953
19335.7,12.1355
19339.1,12.3766
19343.8,11.7655
19345.7,12.1548
19347.7,13.6167
19349.2,14.5404
19349.5,14.5589
19350.8,13.9672
19352.9,12.2548
19353.5,12.1229
19354.7,12.5775
19356.3,14.5441
19357.6,15.9455
19358.0,16.0575
19358.9,15.5357
19360.7,13.3521
19360.9,13.2051
19361.6,13.4431
19362.3,14.6588
19363.2,17.7523
19364.5,22.4554
19365.4,23.8346
19365.6,23.8993
19366.3,23.312
19368.7,17.5365
19370.0,15.6697
19372.4,13.9943
19374.3,13.4268
19375.7,13.8787
19378.3,15.6633
19378.8,15.7267
19380.4,15.0147
19382.2,13.8049
19383.0,13.6692
19386.2,14.8492
